x,y,z,label
-1.6642241380840568,-0.990040966207833,2.050475567693201,government
0.19904703203312385,2.075058524782117,-0.6167613528570208,montenegro
-0.5772188412021965,-0.15594556147467878,1.8325803606749547,ministry
-1.6500751545387962,-0.8771456894451303,2.608468648523152,education
-1.0289216245346864,-1.0357184081700497,2.6350026491157545,strategy
-1.2789835983442788,-0.5024486530943925,3.269431187711426,development
-1.639105292768328,-1.5249824416385622,0.7700687149151466,higher
2.2894075620111014,1.9386477563082674,-0.754863399997371,podgorica
-2.732331682368827,0.9690564600425808,0.07091713891294404,july
-0.5213942462262336,0.005971996648830273,1.2406018325268682,introduction
-0.11638034857633954,-0.7182102566418579,2.69907269486675,strategic
-2.471290429849499,0.15564732776165344,-0.5713328496114055,goal
-0.9366600248588509,-1.9423102402868084,0.869218661471186,develop
-0.9518826496408586,-1.6059998345492426,1.6347213025908978,effective
-3.344830558340808,-0.2844624448912753,0.32716833575862575,high
-2.171284167988784,-0.5678183067086369,1.5461632530987002,quality
-1.854801013141718,-0.536931641677158,2.074247318943116,system
-1.5104559447180284,-0.7922123158300353,2.6109063136276394,research
-1.0249324400887598,0.5502816293614682,-0.07591249483570726,foster
-2.6418357782494426,-0.13985361630081566,2.4478827269400285,social
-0.7441296428452616,-1.343498829128712,2.7033428236192187,economic
-1.425986766834718,-0.9896635492153033,1.0314129071519353,society
-1.0586723939032328,-1.7846270338609436,0.33041083844649716,equal
-0.8571782946711262,-1.9274436695631523,1.4745443405650138,opportunities
-3.235813555845407,0.7068793127639021,0.24470574987018373,line
0.044541982663732556,-1.3184287708491813,1.5363270847097843,principles
-1.7158818863490217,-0.9151629929957945,0.5078174870771893,freedom
-0.5013320966913408,-0.774798606893638,1.2434850975267056,democracy
-0.27193673677364527,-2.226981392269458,0.23134670395524667,achieving
-0.33455511377704894,-1.005804447507528,-0.8246506372980545,stated
-0.02121847134166825,-1.0633043170699217,0.5982825662657286,objective
1.2583179437954135,-0.9838118698733891,-0.29905972196985925,entails
0.5168694250773863,-0.2117167254686549,2.3440127967065267,implementation
-1.807646186248318,-0.22879055125975237,0.7731145597597991,large
-3.193456174276546,-0.03863597733352984,-0.22026405049720676,number
-0.09614235143550107,-1.2150527654931016,1.0364970254939456,measures
-1.0268704562589694,-0.987235340198368,1.2797700343639555,activities
-0.45636803777269375,-1.4663931930789502,0.4688961871884476,contribute
-0.6433047728544022,-1.068977792152059,1.6209201675771694,improvement
-0.12433984636300378,-0.9552743374162812,2.6660973916924777,sustainable
-0.4397747815027847,-1.214356446133928,0.5469718966711302,stable
-0.6639875413102799,-0.6587830318261721,2.6478952857311873,funding
0.7540921981447591,-1.3787000374317713,0.7374755487238008,adequate
-1.8379847482322242,-1.0147908734748319,0.8318193654456568,response
-0.7972110843465439,-0.3098152011431527,1.3206294526808955,labour
-1.9143257364497015,0.04393450957571969,2.272084610839281,market
-3.112782194820235,-0.5160892538388012,-0.019230008523366256,needs
-1.5512585671205954,-0.3508185703181382,1.0126714547721802,degree
